Year,Date,Experiment,Plot,Species,Mass(g),Mass g/m^2)
2012,9/7/2012,E244,88,Roots,0.84,138.16
2012,9/7/2012,E244,89,Roots,0.5,82.24
2012,9/7/2012,E244,90,Roots,0.94,154.61
2012,9/7/2012,E244,91,Roots,11.94,1963.82
2012,9/7/2012,E244,92,Roots,7.64,1256.58
2012,9/7/2012,E244,93,Roots,6.07,998.36
2012,9/7/2012,E244,94,Roots,3.07,504.93
2012,9/7/2012,E244,95,Roots,4.2,690.79
2012,9/7/2012,E244,96,Roots,4.25,699.01
2012,9/7/2012,E244,97,Roots,1.62,266.45
2012,9/7/2012,E244,98,Roots,1.78,292.76
2012,9/7/2012,E244,99,Roots,3.29,541.12
2012,9/7/2012,E244,100,Roots,1.84,302.63
2012,9/7/2012,E244,101,Roots,2.24,368.42
2012,9/7/2012,E244,102,Roots,6.54,1075.66
2012,9/7/2012,E244,103,Roots,8.66,1424.34
2012,9/7/2012,E244,104,Roots,2.89,475.33
2012,9/7/2012,E244,105,Roots,3.49,574.01
2012,9/7/2012,E244,106,Roots,0.75,123.36
2012,9/7/2012,E244,107,Roots,0.66,108.55
2012,9/7/2012,E244,108,Roots,2.1,345.39
2012,9/7/2012,E244,109,Roots,0.95,156.25
2012,9/7/2012,E244,110,Roots,1.11,182.57
2012,9/7/2012,E244,111,Roots,7.88,1296.05
2012,9/7/2012,E244,112,Roots,2.24,368.42
2012,9/7/2012,E244,113,Roots,7.39,1215.46
2012,9/7/2012,E244,114,Roots,7.58,1246.71
2012,9/7/2012,E244,115,Roots,9.19,1511.51
2012,9/7/2012,E244,116,Roots,7.73,1271.38
2012,9/7/2012,E244,117,Roots,7.33,1205.59
2012,9/7/2012,E244,118,Roots,3.92,644.74
2012,9/7/2012,E244,119,Roots,13.37,2199.01
2012,9/7/2012,E244,120,Roots,5.09,837.17
2012,9/7/2012,E244,121,Roots,3.22,529.61
2012,9/7/2012,E244,122,Roots,1.2,197.37
2012,9/7/2012,E244,123,Roots,1.66,273.03
2012,9/7/2012,E244,124,Roots,1.74,286.18
2012,9/7/2012,E244,125,Roots,2.12,348.68
2012,9/7/2012,E244,126,Roots,4.67,768.09
2012,9/7/2012,E244,127,Roots,8.51,1399.67
2012,9/7/2012,E244,128,Roots,5.45,896.38
2012,9/7/2012,E244,129,Roots,6.31,1037.83
2012,9/7/2012,E244,130,Roots,8.34,1371.71
2012,9/7/2012,E244,131,Roots,1.66,273.03
2012,9/7/2012,E244,132,Roots,2.26,371.71
2012,9/7/2012,E244,133,Roots,1.39,228.62
2012,9/7/2012,E244,134,Roots,1.38,226.97
2012,9/7/2012,E244,135,Roots,3.31,544.41
2012,9/7/2012,E244,136,Roots,10.84,1782.89
2012,9/7/2012,E244,137,Roots,6.64,1092.11
2012,9/7/2012,E244,138,Roots,6.37,1047.7
2012,9/7/2012,E244,139,Roots,7.99,1314.14
2012,9/7/2012,E244,140,Roots,9.71,1597.04
2012,9/7/2012,E244,141,Roots,1.36,223.68
2012,9/7/2012,E244,142,Roots,1.87,307.57
2012,9/7/2012,E244,143,Roots,1.53,251.64
2012,9/7/2012,E244,144,Roots,2.92,480.26
2012,9/7/2012,E244,145,Roots,4.33,712.17
2012,9/7/2012,E244,146,Roots,4.34,713.82
2012,9/7/2012,E244,147,Roots,2.68,440.79
2012,9/7/2012,E244,148,Roots,3.45,567.43
2012,9/7/2012,E244,149,Roots,3.74,615.13
2012,9/7/2012,E244,150,Roots,3.16,519.74
2012,9/7/2012,E244,151,Roots,3.66,601.97
2012,9/7/2012,E244,152,Roots,5.87,965.46
2012,9/7/2012,E244,153,Roots,3.33,547.7
2012,9/7/2012,E244,154,Roots,5.79,952.3
2012,9/7/2012,E244,155,Roots,3.47,570.72
2012,9/7/2012,E244,156,Roots,3.53,580.59
2012,9/7/2012,E244,157,Roots,1.34,220.39
2012,9/7/2012,E244,158,Roots,2.49,409.54
2012,9/7/2012,E244,159,Roots,2.69,442.43
2012,9/7/2012,E244,160,Roots,1.3,213.82
2012,9/7/2012,E244,161,Roots,1.99,327.3
2012,9/7/2012,E244,162,Roots,7.5,1233.55
2012,9/7/2012,E244,163,Roots,2.23,366.78
2012,9/7/2012,E244,164,Roots,4.39,722.04
2012,9/7/2012,E244,165,Roots,3.24,532.89
2012,9/7/2012,E244,166,Roots,9.29,1527.96
2012,9/7/2012,E244,167,Roots,9.4,1546.05
2012,9/7/2012,E244,168,Roots,5.29,870.07
2012,9/7/2012,E244,169,Roots,6.58,1082.24
2012,9/7/2012,E244,170,Roots,16.23,2669.41
2012,9/7/2012,E244,171,Roots,13.89,2284.54
2012,9/7/2012,E244,172,Roots,9.88,1625
2012,9/7/2012,E244,173,Roots,7.64,1256.58
2012,9/7/2012,E244,174,Roots,4.8,789.47
2012,9/7/2012,E244,175,Roots,6.95,1143.09
2012,9/7/2012,E244,176,Roots,3.58,588.82
2012,9/7/2012,E244,177,Roots,10.9,1792.76
2012,9/7/2012,E244,179,Roots,6.37,1047.7
2012,9/7/2012,E244,180,Roots,10.45,1718.75
2012,9/7/2012,E244,181,Roots,1.92,315.79
2012,9/7/2012,E244,182,Roots,1.79,294.41
2012,9/7/2012,E244,183,Roots,2.43,399.67
2012,9/7/2012,E244,184,Roots,0.63,103.62
2012,9/7/2012,E244,185,Roots,1.19,195.72
2012,9/7/2012,E244,186,Roots,7.8,1282.89
2012,9/7/2012,E244,187,Roots,1.8,296.05
2012,9/7/2012,E244,188,Roots,3.89,639.8
2012,9/7/2012,E244,189,Roots,9.2,1513.16
2012,9/7/2012,E244,190,Roots,10.29,1692.43
2012,9/7/2012,E244,191,Roots,15.53,2554.28
2012,9/7/2012,E244,192,Roots,5.5,904.61
2012,9/7/2012,E244,193,Roots,3.81,626.64
2012,9/7/2012,E244,194,Roots,8.42,1384.87
2012,9/7/2012,E244,195,Roots,5.75,945.72
2012,9/7/2012,E244,196,Roots,1.28,210.53
2012,9/7/2012,E244,197,Roots,1.75,287.83
2012,9/7/2012,E244,198,Roots,10.06,1654.61
2012,9/7/2012,E244,199,Roots,2.13,350.33
2012,9/7/2012,E244,200,Roots,2.83,465.46
2012,9/7/2012,E244,201,Roots,2.15,353.62
2012,9/7/2012,E244,202,Roots,1.11,182.57
2012,9/7/2012,E244,203,Roots,1.06,174.34
2012,9/7/2012,E244,204,Roots,0.48,78.95
2012,9/7/2012,E244,205,Roots,4.19,689.14
2012,9/7/2012,E245,1,Roots,6.22,766.95
2012,9/7/2012,E245,2,Roots,3.83,472.26
2012,9/7/2012,E245,3,Roots,4.67,575.83
2012,9/7/2012,E245,4,Roots,2.76,340.32
2012,9/7/2012,E245,5,Roots,5.07,625.15
2012,9/7/2012,E245,6,Roots,5.71,704.07
2012,9/7/2012,E245,7,Roots,2.44,300.86
2012,9/7/2012,E245,8,Roots,2.05,252.77
2012,9/7/2012,E245,9,Roots,3.07,378.55
2012,9/7/2012,E245,10,Roots,4.84,596.79
2012,9/7/2012,E245,11,Roots,2.06,254.01
2012,9/7/2012,E245,12,Roots,3.45,425.4
2012,9/7/2012,E245,13,Roots,3.15,388.41
2012,9/7/2012,E245,14,Roots,4.25,524.04
2012,9/7/2012,E245,15,Roots,5.33,657.21
2012,9/7/2012,E245,16,Roots,6.47,797.78
2012,9/7/2012,E245,17,Roots,2.68,330.46
2012,9/7/2012,E245,18,Roots,5.09,627.62
2012,9/7/2012,E245,19,Roots,3.54,436.5
2012,9/7/2012,E245,20,Roots,3.69,454.99
2012,9/7/2012,E245,21,Roots,4.01,494.45
2012,9/7/2012,E245,22,Roots,5.42,668.31
2012,9/7/2012,E245,23,Roots,6.96,858.2
2012,9/7/2012,E245,24,Roots,3.69,454.99
2012,9/7/2012,E245,25,Roots,5.35,659.68
2012,9/7/2012,E245,26,Roots,4.25,524.04
2012,9/7/2012,E245,27,Roots,2.94,362.52
2012,9/7/2012,E245,28,Roots,5.58,688.04
2012,9/7/2012,E245,29,Roots,3.99,491.99
2012,9/7/2012,E245,30,Roots,7.3,900.12
2012,9/7/2012,E245,31,Roots,3.05,376.08
2012,9/7/2012,E245,32,Roots,1.87,230.58
2012,9/7/2012,E245,33,Roots,5.73,706.54
2012,9/7/2012,E245,34,Roots,4.36,537.61
2012,9/7/2012,E245,35,Roots,4.28,527.74
2012,9/7/2012,E245,36,Roots,1.81,223.18
2012,9/7/2012,E245,37,Roots,3.61,445.13
2012,9/7/2012,E245,38,Roots,5.81,716.4
2012,9/7/2012,E245,39,Roots,5.38,663.38
2012,9/7/2012,E245,40,Roots,3.9,480.89
2012,9/7/2012,E245,41,Roots,8.22,1013.56
2012,9/7/2012,E245,42,Roots,4.72,582
2012,9/7/2012,E245,43,Roots,5.13,632.55
2012,9/7/2012,E245,44,Roots,5.65,696.67
2012,9/7/2012,E245,45,Roots,3.62,446.36
2012,9/7/2012,E245,46,Roots,7.07,871.76
2012,9/7/2012,E245,47,Roots,5.2,641.18
2012,9/7/2012,E245,48,Roots,3.94,485.82
2013,10/25/2013,E244,1,Roots,4.318,710.5
2013,10/29/2013,E244,2,Roots,3.129,514.858
2013,10/29/2013,E244,3,Roots,2.551,419.751
2013,10/25/2013,E244,4,Roots,2.399,394.741
2013,10/31/2013,E244,5,Roots,1.599,263.106
2013,10/31/2013,E244,6,Roots,6.46,1062.953
2013,11/4/2013,E244,7,Roots,7.593,1249.381
2013,10/29/2013,E244,8,Roots,5.327,876.525
2013,10/29/2013,E244,9,Roots,7.518,1237.041
2013,11/4/2013,E244,10,Roots,11.341,1866.092
2013,10/29/2013,E244,11,Roots,1.34,220.489
2013,10/29/2013,E244,12,Roots,2.185,359.528
2013,10/29/2013,E244,13,Roots,1.291,212.426
2013,11/4/2013,E244,14,Roots,2.115,348.01
2013,11/1/2013,E244,15,Roots,1.453,239.082
2013,10/29/2013,E244,16,Roots,10.056,1654.653
2013,10/29/2013,E244,17,Roots,8.228,1353.867
2013,10/29/2013,E244,18,Roots,4.384,721.36
2013,10/31/2013,E244,19,Roots,7.126,1172.54
2013,10/31/2013,E244,20,Roots,14.435,2375.191
2013,10/29/2013,E244,21,Roots,5.847,962.088
2013,10/29/2013,E244,22,Roots,7.652,1259.09
2013,10/29/2013,E244,23,Roots,7.607,1251.685
2013,10/29/2013,E244,24,Roots,8.768,1442.721
2013,10/29/2013,E244,25,Roots,11.474,1887.976
2013,11/1/2013,E244,26,Roots,4.893,805.113
2013,11/4/2013,E244,27,Roots,2.477,407.575
2013,11/1/2013,E244,28,Roots,4.671,768.584
2013,11/4/2013,E244,29,Roots,2.483,408.562
2013,11/4/2013,E244,30,Roots,5.425,892.65
2013,11/1/2013,E244,31,Roots,10.784,1774.441
2013,11/1/2013,E244,32,Roots,9.447,1554.446
2013,11/1/2013,E244,33,Roots,9.754,1604.961
2013,10/29/2013,E244,34,Roots,10.299,1694.637
2013,11/1/2013,E244,35,Roots,12.918,2125.577
2013,11/4/2013,E244,36,Roots,17.096,2813.042
2013,11/1/2013,E244,37,Roots,5.935,976.568
2013,11/4/2013,E244,38,Roots,8.59,1413.432
2013,11/1/2013,E244,39,Roots,12.419,2043.47
2013,11/4/2013,E244,40,Roots,11.088,1824.462
2013,11/4/2013,E244,41,Roots,7.644,1257.773
2013,11/4/2013,E244,42,Roots,6.986,1149.503
2013,11/4/2013,E244,43,Roots,6.945,1142.757
2013,10/29/2013,E244,44,Roots,4.98,819.428
2013,11/4/2013,E244,45,Roots,6.478,1065.915
2013,10/31/2013,E244,46,Roots,7.323,1204.955
2013,10/31/2013,E244,47,Roots,6.262,1030.374
2013,10/29/2013,E244,48,Roots,10.998,1809.653
2013,10/29/2013,E244,49,Roots,8.612,1417.052
2013,10/31/2013,E244,50,Roots,12.008,1975.843
2013,10/29/2013,E244,51,Roots,2.958,486.721
2013,10/29/2013,E244,52,Roots,9.115,1499.817
2013,10/31/2013,E244,53,Roots,5.411,890.347
2013,10/31/2013,E244,54,Roots,16.702,2748.211
2013,10/31/2013,E244,55,Roots,6.906,1136.34
2013,10/31/2013,E244,56,Roots,4.334,713.133
2013,10/29/2013,E244,57,Roots,3.185,524.072
2013,10/29/2013,E244,58,Roots,3.672,604.205
2013,10/31/2013,E244,59,Roots,3.048,501.53
2013,10/31/2013,E244,60,Roots,4.381,720.867
2013,10/31/2013,E244,61,Roots,2.803,461.216
2013,10/31/2013,E244,62,Roots,1.949,320.696
2013,10/31/2013,E244,63,Roots,1.511,248.626
2013,10/29/2013,E244,64,Roots,1.315,216.375
2013,10/31/2013,E244,65,Roots,3.089,508.276
2013,10/31/2013,E244,66,Roots,4.49,738.802
2013,10/31/2013,E244,67,Roots,11.773,1937.175
2013,10/29/2013,E244,68,Roots,5.114,841.477
2013,10/31/2013,E244,69,Roots,10.931,1798.629
2013,10/31/2013,E244,70,Roots,7.275,1197.057
2013,10/29/2013,E244,71,Roots,10.061,1655.476
2013,10/29/2013,E244,72,Roots,8.204,1349.918
2013,10/31/2013,E244,73,Roots,22.725,3739.259
2013,10/29/2013,E244,74,Roots,10.57,1739.229
2013,10/31/2013,E244,75,Roots,11.466,1886.66
2013,10/31/2013,E244,76,Roots,11.6,1908.709
2013,10/29/2013,E244,77,Roots,15.871,2611.475
2013,10/31/2013,E244,78,Roots,15.708,2584.655
2013,10/31/2013,E244,79,Roots,13.103,2156.018
2013,10/31/2013,E244,80,Roots,12.428,2044.951
2013,10/31/2013,E244,81,Roots,6.667,1097.014
2013,10/29/2013,E244,82,Roots,10.365,1705.497
2013,10/31/2013,E244,83,Roots,7.632,1255.799
2013,10/31/2013,E244,84,Roots,6.114,1006.021
2013,10/31/2013,E244,85,Roots,7.373,1213.182
2013,10/29/2013,E244,86,Roots,3.569,587.257
2013,11/1/2013,E244,87,Roots,2.381,391.779
2013,11/4/2013,E244,88,Roots,3.419,562.575
2013,10/29/2013,E244,89,Roots,2.186,359.693
2013,10/29/2013,E244,90,Roots,2.205,362.819
2013,11/5/2013,E244,91,Roots,9.538,1569.419
2013,11/1/2013,E244,92,Roots,5.035,828.478
2013,11/1/2013,E244,93,Roots,4.184,688.451
2013,11/1/2013,E244,94,Roots,4.267,702.109
2013,11/5/2013,E244,95,Roots,9.855,1621.58
2013,11/5/2013,E244,96,Roots,6.306,1037.614
2013,11/4/2013,E244,97,Roots,4.309,709.019
2013,11/1/2013,E244,98,Roots,3.189,524.73
2013,10/31/2013,E244,99,Roots,4.654,765.787
2013,11/5/2013,E244,100,Roots,3.831,630.368
2013,11/1/2013,E244,101,Roots,5.956,980.023
2013,11/4/2013,E244,102,Roots,7.293,1200.018
2013,10/29/2013,E244,103,Roots,8.911,1466.25
2013,10/31/2013,E244,104,Roots,4.122,678.25
2013,11/1/2013,E244,105,Roots,6.575,1081.876
2013,10/31/2013,E244,106,Roots,1.677,275.94
2013,10/31/2013,E244,107,Roots,1.146,188.567
2013,11/4/2013,E244,108,Roots,0.942,155
2013,10/31/2013,E244,109,Roots,2.467,405.93
2013,10/29/2013,E244,110,Roots,0.958,157.633
2013,11/1/2013,E244,111,Roots,9.765,1606.771
2013,11/1/2013,E244,112,Roots,6.253,1028.893
2013,11/5/2013,E244,113,Roots,9.62,1582.912
2013,10/31/2013,E244,114,Roots,4.83,794.747
2013,11/1/2013,E244,115,Roots,10.484,1725.078
2013,10/29/2013,E244,116,Roots,6.433,1058.511
2013,11/4/2013,E244,117,Roots,10.571,1739.393
2013,10/29/2013,E244,118,Roots,7.027,1156.25
2013,11/4/2013,E244,119,Roots,19.417,3194.948
2013,11/4/2013,E244,120,Roots,8.713,1433.671
2013,10/29/2013,E244,121,Roots,3.677,605.028
2013,11/4/2013,E244,122,Roots,4.907,807.417
2013,10/29/2013,E244,123,Roots,12.828,2110.769
2013,10/31/2013,E244,124,Roots,4.147,682.363
2013,11/4/2013,E244,125,Roots,6.216,1022.805
2013,11/1/2013,E244,126,Roots,10.166,1672.753
2013,11/4/2013,E244,127,Roots,16.488,2712.999
2013,11/1/2013,E244,128,Roots,10.275,1690.688
2013,11/4/2013,E244,129,Roots,6.013,989.402
2013,10/29/2013,E244,130,Roots,10.781,1773.947
2013,11/1/2013,E244,131,Roots,3.031,498.732
2013,11/1/2013,E244,132,Roots,1.566,257.676
2013,10/31/2013,E244,133,Roots,2.091,344.061
2013,11/1/2013,E244,134,Roots,2.309,379.932
2013,11/4/2013,E244,135,Roots,1.901,312.798
2013,11/5/2013,E244,136,Roots,16.117,2651.953
2013,11/1/2013,E244,137,Roots,16.239,2672.028
2013,10/31/2013,E244,138,Roots,16.165,2659.851
2013,10/29/2013,E244,139,Roots,9.571,1574.849
2013,10/29/2013,E244,140,Roots,15.416,2536.608
2013,11/1/2013,E244,141,Roots,7.277,1197.386
2013,11/1/2013,E244,142,Roots,3.198,526.211
2013,11/1/2013,E244,143,Roots,7.297,1200.676
2013,11/5/2013,E244,144,Roots,5.299,871.918
2013,11/4/2013,E244,145,Roots,4.209,692.565
2013,11/1/2013,E244,146,Roots,7.143,1175.337
2013,11/1/2013,E244,147,Roots,4.518,743.409
2013,11/1/2013,E244,148,Roots,2.577,424.03
2013,11/1/2013,E244,149,Roots,2.831,465.824
2013,11/5/2013,E244,150,Roots,2.783,457.926
2013,11/1/2013,E244,151,Roots,6.027,991.706
2013,10/31/2013,E244,152,Roots,11.3,1859.346
2013,11/4/2013,E244,153,Roots,4.943,813.34
2013,11/1/2013,E244,154,Roots,7.07,1163.325
2013,10/29/2013,E244,155,Roots,5.455,897.587
2013,11/1/2013,E244,156,Roots,11.108,1827.753
2013,11/1/2013,E244,157,Roots,4.15,682.857
2013,11/1/2013,E244,158,Roots,2.969,488.531
2013,11/1/2013,E244,159,Roots,5.531,910.092
2013,11/1/2013,E244,160,Roots,3.25,534.768
2013,11/1/2013,E244,161,Roots,15.834,2605.387
2013,11/5/2013,E244,162,Roots,5.599,921.281
2013,11/4/2013,E244,163,Roots,4.018,661.137
2013,10/31/2013,E244,164,Roots,3.082,507.124
2013,11/4/2013,E244,165,Roots,4.548,748.345
2013,11/4/2013,E244,166,Roots,16.632,2736.693
2013,10/31/2013,E244,167,Roots,5.565,915.687
2013,10/31/2013,E244,168,Roots,9.869,1623.883
2013,11/4/2013,E244,169,Roots,9.873,1624.541
2013,11/1/2013,E244,170,Roots,20.476,3369.2
2013,10/31/2013,E244,171,Roots,15.083,2481.815
2013,11/4/2013,E244,172,Roots,12.138,1997.233
2013,11/1/2013,E244,173,Roots,14.56,2395.759
2013,11/5/2013,E244,174,Roots,6.94,1141.934
2013,10/29/2013,E244,175,Roots,8.324,1369.663
2013,11/4/2013,E244,176,Roots,9.752,1604.632
2013,11/5/2013,E244,177,Roots,15.21,2502.712
2013,11/1/2013,E244,178,Roots,7.229,1189.488
2013,11/1/2013,E244,179,Roots,9.817,1615.327
2013,11/1/2013,E244,180,Roots,8.712,1433.506
2013,10/29/2013,E244,181,Roots,3.17,521.604
2013,11/4/2013,E244,182,Roots,2.489,409.55
2013,10/31/2013,E244,183,Roots,2.65,436.041
2013,10/29/2013,E244,184,Roots,1.116,183.631
2013,1/5/2013,E244,185,Roots,1.783,293.382
2013,11/1/2013,E244,186,Roots,12.814,2108.465
2013,11/1/2013,E244,187,Roots,8.402,1382.497
2013,11/1/2013,E244,188,Roots,10.808,1778.39
2013,11/5/2013,E244,189,Roots,5.762,948.102
2013,10/29/2013,E244,190,Roots,4.955,815.315
2013,10/31/2013,E244,191,Roots,8.509,1400.104
2013,11/1/2013,E244,192,Roots,9.605,1580.444
2013,11/1/2013,E244,193,Roots,12.862,2116.363
2013,11/1/2013,E244,194,Roots,26.107,4295.746
2013,11/1/2013,E244,195,Roots,10.4,1711.256
2013,11/4/2013,E244,196,Roots,0.589,96.916
2013,11/1/2013,E244,197,Roots,1.96,322.506
2013,10/29/2013,E244,198,Roots,0.771,126.863
2013,11/4/2013,E244,199,Roots,2.391,393.424
2013,10/29/2013,E244,200,Roots,2.041,335.834
2013,11/1/2013,E244,201,Roots,3.298,542.666
2013,11/1/2013,E244,202,Roots,1.932,317.899
2013,10/31/2013,E244,203,Roots,4.939,812.682
2013,10/31/2013,E244,204,Roots,1.614,265.574
2013,10/31/2013,E244,205,Roots,1.883,309.836
2013,10/24/2013,E245,1,Roots,7.774,1279.164
2013,10/24/2013,E245,2,Roots,8.846,1455.555
2013,10/24/2013,E245,3,Roots,7.687,1264.849
2013,10/24/2013,E245,4,Roots,5.581,918.319
2013,10/25/2013,E245,5,Roots,8.675,1427.418
2013,10/27/2013,E245,6,Roots,8.162,1343.007
2013,10/25/2013,E245,7,Roots,12.762,2099.909
2013,10/24/2013,E245,8,Roots,4,658.175
2013,10/24/2013,E245,9,Roots,7.586,1248.23
2013,10/25/2013,E245,10,Roots,8.247,1356.993
2013,10/24/2013,E245,11,Roots,5.676,933.951
2013,10/24/2013,E245,12,Roots,4.915,808.733
2013,10/24/2013,E245,13,Roots,12.046,1982.095
2013,10/25/2013,E245,14,Roots,9.598,1579.292
2013,10/25/2013,E245,15,Roots,6.687,1100.305
2013,10/25/2013,E245,16,Roots,8.776,1444.037
2013,10/24/2013,E245,17,Roots,7.373,1213.182
2013,10/25/2013,E245,18,Roots,5.48,901.7
2013,10/25/2013,E245,19,Roots,10.993,1808.831
2013,10/24/2013,E245,20,Roots,7.239,1191.133
2013,10/24/2013,E245,21,Roots,8.01,1317.996
2013,10/24/2013,E245,22,Roots,9.61,1581.266
2013,10/24/2013,E245,23,Roots,10.124,1665.842
2013,10/25/2013,E245,24,Roots,7.419,1220.751
2013,10/25/2013,E245,25,Roots,5.259,865.336
2013,10/24/2013,E245,26,Roots,8.669,1426.431
2013,10/25/2013,E245,27,Roots,8.164,1343.336
2013,10/24/2013,E245,28,Roots,7.366,1212.03
2013,10/25/2013,E245,29,Roots,7.72,1270.279
2013,10/25/2013,E245,30,Roots,7.799,1283.278
2013,10/25/2013,E245,31,Roots,4.94,812.847
2013,10/24/2013,E245,32,Roots,5.006,823.707
2013,10/24/2013,E245,33,Roots,5.214,857.932
2013,10/25/2013,E245,34,Roots,11.21,1844.537
2013,10/24/2013,E245,35,Roots,5.707,939.052
2013,10/24/2013,E245,36,Roots,7.29,1199.525
2013,10/25/2013,E245,37,Roots,7.929,1304.668
2013,10/25/2013,E245,38,Roots,8.41,1383.814
2013,10/24/2013,E245,39,Roots,10.392,1709.94
2013,10/24/2013,E245,40,Roots,6.645,1093.394
2013,10/24/2013,E245,41,Roots,9.591,1578.14
2013,10/24/2013,E245,42,Roots,9.365,1540.953
2013,10/24/2013,E245,43,Roots,8.435,1387.927
2013,10/25/2013,E245,44,Roots,9.015,1483.363
2013,10/24/2013,E245,45,Roots,7.339,1207.587
2013,10/25/2013,E245,46,Roots,8.299,1365.549
2013,10/24/2013,E245,47,Roots,8.889,1462.63
2013,10/24/2013,E245,48,Roots,9.139,1503.766
